n_mfcc,run_id,seed,test_accuracy,test_loss,epochs_trained,train_duration,history_loss,history_accuracy,history_val_loss,history_val_accuracy
13,1,893,0.662665069103241,1.4280929565429688,30,248.90308117866516,"[2.4522805213928223, 1.990737795829773, 1.828717589378357, 1.7037239074707031, 1.6366510391235352, 1.5448917150497437, 1.484536051750183, 1.441246509552002, 1.3825619220733643, 1.3262577056884766, 1.2892005443572998, 1.225256085395813, 1.1769386529922485, 1.163684606552124, 1.1165350675582886, 1.0842583179473877, 1.0425829887390137, 1.0053186416625977, 0.9850934147834778, 0.9445028901100159, 0.9156965613365173, 0.8942696452140808, 0.8750684857368469, 0.8548980951309204, 0.8133078813552856, 0.7988186478614807, 0.7754464745521545, 0.752418577671051, 0.7129552960395813, 0.7166270017623901]","[0.30516117811203003, 0.4249206483364105, 0.48221147060394287, 0.5233004689216614, 0.5475196242332458, 0.5742442011833191, 0.6109904646873474, 0.615500271320343, 0.6288625597953796, 0.6460664868354797, 0.666778028011322, 0.6853181719779968, 0.7000166773796082, 0.7165525555610657, 0.7230666279792786, 0.7332553863525391, 0.7487890720367432, 0.7641556859016418, 0.7653248906135559, 0.7820277214050293, 0.7980624437332153, 0.8019041419029236, 0.8065809011459351, 0.8174377679824829, 0.8254551291465759, 0.8348087668418884, 0.8381493091583252, 0.854184091091156, 0.8613662719726562, 0.8617003560066223]","[2.082522392272949, 1.797786831855774, 1.7027007341384888, 1.6346670389175415, 1.5698362588882446, 1.5725691318511963, 1.5803654193878174, 1.507394552230835, 1.56624174118042, 1.4770859479904175, 1.484829068183899, 1.4523676633834839, 1.478094220161438, 1.4425266981124878, 1.420900583267212, 1.4550135135650635, 1.516200065612793, 1.4218733310699463, 1.402040958404541, 1.4580960273742676, 1.3824552297592163, 1.3786357641220093, 1.3792877197265625, 1.3780525922775269, 1.5339760780334473, 1.470401406288147, 1.3494385480880737, 1.4338374137878418, 1.4097211360931396, 1.4489009380340576]","[0.4399999976158142, 0.4860000014305115, 0.5053333044052124, 0.5333333611488342, 0.5820000171661377, 0.5713333487510681, 0.5746666789054871, 0.5926666855812073, 0.5766666531562805, 0.6153333187103271, 0.6146666407585144, 0.6293333172798157, 0.609333336353302, 0.625333309173584, 0.6266666650772095, 0.6173333525657654, 0.6046666502952576, 0.6513333320617676, 0.6520000100135803, 0.6486666798591614, 0.6646666526794434, 0.6566666960716248, 0.6700000166893005, 0.6866666674613953, 0.6393333077430725, 0.6513333320617676, 0.6893333196640015, 0.6733333468437195, 0.6886666417121887, 0.6700000166893005]"
13,2,7739,0.6550620198249817,1.4701902866363525,30,246.10417246818542,"[2.4543163776397705, 1.9832712411880493, 1.803166151046753, 1.7057256698608398, 1.6171330213546753, 1.5355888605117798, 1.453213095664978, 1.415262222290039, 1.3525642156600952, 1.3086636066436768, 1.2316299676895142, 1.203070878982544, 1.1635111570358276, 1.1139557361602783, 1.0620598793029785, 1.0538394451141357, 1.0043679475784302, 0.9725144505500793, 0.9562649130821228, 0.929093599319458, 0.8950542211532593, 0.8646076321601868, 0.8317010998725891, 0.8072340488433838, 0.8070225715637207, 0.7942107915878296, 0.7549939155578613, 0.7305728197097778, 0.7076599597930908, 0.7181332111358643]","[0.3143477439880371, 0.42024385929107666, 0.4875563681125641, 0.5177885293960571, 0.5390011668205261, 0.573074996471405, 0.6099883317947388, 0.6203441023826599, 0.6465675830841064, 0.658760666847229, 0.6829797625541687, 0.6931685209274292, 0.7127108573913574, 0.7228996157646179, 0.7471187710762024, 0.746951699256897, 0.7598129510879517, 0.7726741433143616, 0.7785201072692871, 0.7862034440040588, 0.7975614070892334, 0.8059127926826477, 0.8202772736549377, 0.8343076705932617, 0.8286287188529968, 0.8343076705932617, 0.8511775732040405, 0.8571906089782715, 0.8627025485038757, 0.8633706569671631]","[2.071072578430176, 1.8078176975250244, 1.714796543121338, 1.6791836023330688, 1.5669025182724, 1.5805511474609375, 1.5336352586746216, 1.5547720193862915, 1.5736111402511597, 1.5920406579971313, 1.530660629272461, 1.4678634405136108, 1.4893971681594849, 1.4735214710235596, 1.5445804595947266, 1.481523871421814, 1.4350506067276, 1.4439983367919922, 1.4918510913848877, 1.4727355241775513, 1.633441686630249, 1.4379032850265503, 1.5483042001724243, 1.4879302978515625, 1.5437171459197998, 1.47758150100708, 1.5483506917953491, 1.5146738290786743, 1.4279414415359497, 1.5047986507415771]","[0.4206666648387909, 0.4866666793823242, 0.5073333382606506, 0.531333327293396, 0.5733333230018616, 0.5793333053588867, 0.5986666679382324, 0.5806666612625122, 0.5866666436195374, 0.5820000171661377, 0.5993333458900452, 0.6153333187103271, 0.6046666502952576, 0.6200000047683716, 0.6119999885559082, 0.6226666569709778, 0.6506666541099548, 0.6420000195503235, 0.625333309173584, 0.6273333430290222, 0.621999979019165, 0.6520000100135803, 0.6186666488647461, 0.6520000100135803, 0.6326666474342346, 0.6553333401679993, 0.6340000033378601, 0.6546666622161865, 0.6700000166893005, 0.6653333306312561]"
13,3,6546,0.6322528719902039,1.515788197517395,30,244.68627262115479,"[2.4241104125976562, 1.9805431365966797, 1.8288841247558594, 1.7318347692489624, 1.633798360824585, 1.585213541984558, 1.5081377029418945, 1.4727070331573486, 1.4086416959762573, 1.3598880767822266, 1.3242547512054443, 1.238524079322815, 1.224564790725708, 1.1958814859390259, 1.1290310621261597, 1.1154338121414185, 1.0645471811294556, 1.0591001510620117, 1.0210041999816895, 0.9941146373748779, 0.952153742313385, 0.9451832175254822, 0.9072161912918091, 0.8728008270263672, 0.8592560291290283, 0.8481906056404114, 0.8204172849655151, 0.8081201314926147, 0.759155809879303, 0.7503951191902161]","[0.30315685272216797, 0.42024385929107666, 0.48204442858695984, 0.5111073851585388, 0.5428428053855896, 0.5643895268440247, 0.592283308506012, 0.6061466336250305, 0.6250208616256714, 0.6442291736602783, 0.6465675830841064, 0.6884917616844177, 0.6869884729385376, 0.7025221586227417, 0.7167195677757263, 0.7257391214370728, 0.7442792654037476, 0.7449473738670349, 0.7544680237770081, 0.7638216018676758, 0.7810255289077759, 0.7852012515068054, 0.7942208051681519, 0.8075830936431885, 0.8104225993156433, 0.8214464783668518, 0.8272924423217773, 0.8289627432823181, 0.8508434891700745, 0.8506764769554138]","[2.081242322921753, 1.7588138580322266, 1.625434398651123, 1.600533366203308, 1.5085400342941284, 1.5210089683532715, 1.4937363862991333, 1.5118491649627686, 1.444673776626587, 1.4366415739059448, 1.4281227588653564, 1.4342888593673706, 1.429508924484253, 1.3485339879989624, 1.4043998718261719, 1.431735634803772, 1.3493669033050537, 1.3528740406036377, 1.3402005434036255, 1.3704984188079834, 1.4182466268539429, 1.3901675939559937, 1.3976144790649414, 1.3945637941360474, 1.44317626953125, 1.4151605367660522, 1.4157346487045288, 1.3652989864349365, 1.4339019060134888, 1.3846591711044312]","[0.43933331966400146, 0.4793333411216736, 0.5320000052452087, 0.5266666412353516, 0.5659999847412109, 0.5866666436195374, 0.5793333053588867, 0.5933333039283752, 0.590666651725769, 0.5953333377838135, 0.5979999899864197, 0.6079999804496765, 0.6193333268165588, 0.6420000195503235, 0.628000020980835, 0.6186666488647461, 0.6346666812896729, 0.6573333144187927, 0.6513333320617676, 0.6506666541099548, 0.637333333492279, 0.6480000019073486, 0.6413333415985107, 0.6586666703224182, 0.6366666555404663, 0.6566666960716248, 0.6513333320617676, 0.6646666526794434, 0.6700000166893005, 0.690666675567627]"
13,4,4389,0.6366546750068665,1.5259953737258911,30,246.65550589561462,"[2.384326696395874, 1.9672223329544067, 1.8126639127731323, 1.7111132144927979, 1.6538857221603394, 1.546561360359192, 1.497402548789978, 1.4481371641159058, 1.4128203392028809, 1.3311153650283813, 1.2783973217010498, 1.2595375776290894, 1.2152704000473022, 1.1726479530334473, 1.1370335817337036, 1.0943413972854614, 1.0595158338546753, 1.0235201120376587, 0.9924352169036865, 0.9475909471511841, 0.9305821657180786, 0.9148740172386169, 0.8894373774528503, 0.8746640682220459, 0.8557769656181335, 0.8196315765380859, 0.7966529130935669, 0.7978940010070801, 0.7736157178878784, 0.7359808683395386]","[0.3210288882255554, 0.42592284083366394, 0.471354603767395, 0.5129446983337402, 0.5343243479728699, 0.5683981776237488, 0.5819275379180908, 0.6073158383369446, 0.6123266816139221, 0.6393853425979614, 0.6637715101242065, 0.6764656901359558, 0.6859862804412842, 0.7053616046905518, 0.7148822546005249, 0.7307499647140503, 0.7484549880027771, 0.7561383247375488, 0.7700016498565674, 0.7781860828399658, 0.7877066731452942, 0.7908802628517151, 0.8002338409423828, 0.8025722503662109, 0.8140972256660461, 0.8244529962539673, 0.8391515016555786, 0.8361449837684631, 0.8368130922317505, 0.8613662719726562]","[2.0902931690216064, 1.9046051502227783, 1.7210369110107422, 1.6652677059173584, 1.5799530744552612, 1.5847982168197632, 1.5167224407196045, 1.5006556510925293, 1.4133394956588745, 1.5080608129501343, 1.5236526727676392, 1.5106233358383179, 1.4136854410171509, 1.457011342048645, 1.4545823335647583, 1.3919235467910767, 1.4299801588058472, 1.4357144832611084, 1.405236840248108, 1.4312833547592163, 1.4203472137451172, 1.5970662832260132, 1.4543166160583496, 1.3749316930770874, 1.4478920698165894, 1.4350872039794922, 1.3559378385543823, 1.347206950187683, 1.3625520467758179, 1.4317538738250732]","[0.40666666626930237, 0.4333333373069763, 0.4946666657924652, 0.5273333191871643, 0.5506666898727417, 0.5546666383743286, 0.5733333230018616, 0.6060000061988831, 0.6259999871253967, 0.5786666870117188, 0.6000000238418579, 0.5946666598320007, 0.6299999952316284, 0.6346666812896729, 0.6333333253860474, 0.6386666893959045, 0.6299999952316284, 0.6393333077430725, 0.6486666798591614, 0.6466666460037231, 0.6513333320617676, 0.6193333268165588, 0.6493333578109741, 0.6626666784286499, 0.6553333401679993, 0.6620000004768372, 0.6826666593551636, 0.6759999990463257, 0.6766666769981384, 0.6626666784286499]"
13,5,4330,0.6346538662910461,1.5496470928192139,30,251.0431773662567,"[2.426517963409424, 2.022674560546875, 1.8598829507827759, 1.7481496334075928, 1.6631771326065063, 1.605634331703186, 1.5407317876815796, 1.4658454656600952, 1.4144842624664307, 1.3930493593215942, 1.3261024951934814, 1.29743230342865, 1.234976053237915, 1.2004272937774658, 1.161800503730774, 1.1156814098358154, 1.0844264030456543, 1.0579725503921509, 1.0368577241897583, 0.9959701895713806, 0.95772784948349, 0.9242566823959351, 0.8995251655578613, 0.8958188891410828, 0.8758987784385681, 0.8298715353012085, 0.8118972182273865, 0.7979099750518799, 0.7708997130393982, 0.744138240814209]","[0.2991481423377991, 0.4067145586013794, 0.46183398365974426, 0.5000835061073303, 0.5309838056564331, 0.5535326600074768, 0.5673960447311401, 0.5932854413986206, 0.6121596693992615, 0.6258560419082642, 0.645231306552887, 0.6564222574234009, 0.6833138465881348, 0.6923334002494812, 0.7065308094024658, 0.7225655317306519, 0.7332553863525391, 0.746116578578949, 0.7462835907936096, 0.7658259272575378, 0.7760146856307983, 0.7867045402526855, 0.7942208051681519, 0.7915483713150024, 0.8012360334396362, 0.8207783699035645, 0.8264573216438293, 0.8281276226043701, 0.8438283205032349, 0.8506764769554138]","[2.1907312870025635, 1.9273943901062012, 1.7390351295471191, 1.6163511276245117, 1.557186484336853, 1.5571846961975098, 1.5209623575210571, 1.5063157081604004, 1.4665348529815674, 1.4694753885269165, 1.4966959953308105, 1.4425662755966187, 1.4211845397949219, 1.4236059188842773, 1.4159629344940186, 1.473120093345642, 1.495986819267273, 1.4970574378967285, 1.450580358505249, 1.400519847869873, 1.4210444688796997, 1.4866234064102173, 1.5085660219192505, 1.524725079536438, 1.5265659093856812, 1.4307352304458618, 1.3944333791732788, 1.556691288948059, 1.4960776567459106, 1.4271039962768555]","[0.32733333110809326, 0.4273333251476288, 0.5080000162124634, 0.5473333597183228, 0.5673333406448364, 0.5666666626930237, 0.5706666707992554, 0.5746666789054871, 0.590666651725769, 0.5933333039283752, 0.6033333539962769, 0.6206666827201843, 0.6193333268165588, 0.6133333444595337, 0.6386666893959045, 0.6286666393280029, 0.6079999804496765, 0.6046666502952576, 0.6393333077430725, 0.6566666960716248, 0.6393333077430725, 0.6293333172798157, 0.6226666569709778, 0.621999979019165, 0.625333309173584, 0.6453333497047424, 0.6626666784286499, 0.6286666393280029, 0.6486666798591614, 0.6526666879653931]"
13,6,8586,0.6634653806686401,1.4110538959503174,30,252.0709261894226,"[2.396639108657837, 1.991284966468811, 1.820478081703186, 1.7246294021606445, 1.6353384256362915, 1.5481399297714233, 1.4747329950332642, 1.414977788925171, 1.356338381767273, 1.3210172653198242, 1.2635889053344727, 1.2221629619598389, 1.1762299537658691, 1.114966869354248, 1.0966473817825317, 1.0669267177581787, 1.0220575332641602, 0.9801505208015442, 0.9483502507209778, 0.9374173879623413, 0.90085768699646, 0.8747875690460205, 0.8538364768028259, 0.8355814814567566, 0.8166578412055969, 0.7777584791183472, 0.7456902861595154, 0.733890950679779, 0.7232831716537476, 0.6863617897033691]","[0.318189412355423, 0.4247536361217499, 0.4691832363605499, 0.5142809152603149, 0.542675793170929, 0.5672289729118347, 0.595122754573822, 0.6256889700889587, 0.6495741009712219, 0.6537497639656067, 0.6714548468589783, 0.6946718096733093, 0.702856183052063, 0.7255720496177673, 0.7429430484771729, 0.7514615058898926, 0.7624853849411011, 0.7788541913032532, 0.7872056365013123, 0.7865374684333801, 0.8015700578689575, 0.8145983219146729, 0.8166026473045349, 0.8259562253952026, 0.8292968273162842, 0.8433272242546082, 0.8555203080177307, 0.8573576211929321, 0.8642057776451111, 0.8779021501541138]","[2.093597888946533, 1.8172072172164917, 1.704270839691162, 1.676293969154358, 1.568804144859314, 1.5734988451004028, 1.4837098121643066, 1.5137323141098022, 1.599941372871399, 1.422945499420166, 1.4485820531845093, 1.456964135169983, 1.426666498184204, 1.4373551607131958, 1.382358431816101, 1.4200297594070435, 1.4007680416107178, 1.4163563251495361, 1.40966796875, 1.3721539974212646, 1.4681177139282227, 1.4009333848953247, 1.4250568151474, 1.475895881652832, 1.5319386720657349, 1.4741607904434204, 1.4313573837280273, 1.459342122077942, 1.483775019645691, 1.4429112672805786]","[0.40799999237060547, 0.4713333249092102, 0.5333333611488342, 0.5379999876022339, 0.5653333067893982, 0.5846666693687439, 0.6000000238418579, 0.5979999899864197, 0.5766666531562805, 0.637333333492279, 0.6179999709129333, 0.628000020980835, 0.6346666812896729, 0.637333333492279, 0.6506666541099548, 0.6446666717529297, 0.6539999842643738, 0.6460000276565552, 0.6639999747276306, 0.6613333225250244, 0.6473333239555359, 0.6673333048820496, 0.6546666622161865, 0.6579999923706055, 0.6380000114440918, 0.6499999761581421, 0.6679999828338623, 0.6586666703224182, 0.6620000004768372, 0.6793333292007446]"
13,7,860,0.6534613966941833,1.4462506771087646,30,245.18381476402283,"[2.489219903945923, 2.052476406097412, 1.8985596895217896, 1.7582770586013794, 1.6536235809326172, 1.5909583568572998, 1.5379942655563354, 1.472054362297058, 1.419453740119934, 1.366897702217102, 1.3155838251113892, 1.2743878364562988, 1.2278870344161987, 1.1751078367233276, 1.1507973670959473, 1.102475881576538, 1.063902497291565, 1.0320521593093872, 1.0017324686050415, 0.9754895567893982, 0.938946008682251, 0.9234445691108704, 0.8915450572967529, 0.8692607879638672, 0.8524765968322754, 0.8241897225379944, 0.8134496212005615, 0.7809898257255554, 0.7572733163833618, 0.7517738342285156]","[0.30131953954696655, 0.40203773975372314, 0.4576582610607147, 0.49891430139541626, 0.5331551432609558, 0.5478537082672119, 0.5680641531944275, 0.600300669670105, 0.6118256449699402, 0.6280273795127869, 0.646400511264801, 0.6702856421470642, 0.6846500635147095, 0.6991815567016602, 0.7153833508491516, 0.7305829524993896, 0.7444462776184082, 0.7509604096412659, 0.7651578187942505, 0.7758476734161377, 0.791381299495697, 0.797394335269928, 0.8032403588294983, 0.8070819973945618, 0.8099215030670166, 0.8232837915420532, 0.8272924423217773, 0.8384833931922913, 0.8491731882095337, 0.8521797060966492]","[2.2211551666259766, 1.9063957929611206, 1.7662321329116821, 1.6535943746566772, 1.6519014835357666, 1.6344478130340576, 1.6439485549926758, 1.543184757232666, 1.5600862503051758, 1.5143829584121704, 1.4812724590301514, 1.461474895477295, 1.5234143733978271, 1.4581642150878906, 1.3519285917282104, 1.3723827600479126, 1.4394904375076294, 1.4007772207260132, 1.4112170934677124, 1.4120986461639404, 1.3854063749313354, 1.3695011138916016, 1.5169776678085327, 1.386775255203247, 1.4661176204681396, 1.4307808876037598, 1.451520562171936, 1.3598792552947998, 1.3707904815673828, 1.3823540210723877]","[0.3226666748523712, 0.4506666660308838, 0.5026666522026062, 0.5346666574478149, 0.518666684627533, 0.5446666479110718, 0.550000011920929, 0.562666654586792, 0.5546666383743286, 0.5746666789054871, 0.6006666421890259, 0.596666693687439, 0.5846666693687439, 0.621999979019165, 0.6420000195503235, 0.6293333172798157, 0.6273333430290222, 0.6353333592414856, 0.6399999856948853, 0.628000020980835, 0.6393333077430725, 0.6439999938011169, 0.6293333172798157, 0.6506666541099548, 0.6353333592414856, 0.6466666460037231, 0.6393333077430725, 0.6513333320617676, 0.6506666541099548, 0.6626666784286499]"
13,8,6973,0.6186474561691284,1.5476173162460327,30,244.3435037136078,"[2.4067463874816895, 1.9971150159835815, 1.8515567779541016, 1.7591233253479004, 1.6645342111587524, 1.5811530351638794, 1.4944416284561157, 1.4542347192764282, 1.3931210041046143, 1.3268438577651978, 1.2918918132781982, 1.2335498332977295, 1.1822599172592163, 1.1545413732528687, 1.1181424856185913, 1.0792133808135986, 1.0379137992858887, 1.0088720321655273, 0.987164318561554, 0.9426976442337036, 0.9424293041229248, 0.8862112760543823, 0.8804663419723511, 0.850845217704773, 0.8281165957450867, 0.7987072467803955, 0.7723989486694336, 0.7627512812614441, 0.7488896250724792, 0.7189928889274597]","[0.3232002556324005, 0.41757139563560486, 0.4686821401119232, 0.5045933127403259, 0.5321530103683472, 0.5628862380981445, 0.5840988755226135, 0.6059796214103699, 0.6271922588348389, 0.6534157395362854, 0.6627693176269531, 0.686821460723877, 0.6963420510292053, 0.7132119536399841, 0.7182227969169617, 0.740103542804718, 0.7489560842514038, 0.7633205056190491, 0.7668281197547913, 0.7853683233261108, 0.7838650345802307, 0.8074160814285278, 0.8082512021064758, 0.8140972256660461, 0.8202772736549377, 0.8344746828079224, 0.84098881483078, 0.847001850605011, 0.8581927418708801, 0.8591949343681335]","[2.1135692596435547, 1.8344500064849854, 1.7878913879394531, 1.666645884513855, 1.6952818632125854, 1.563116192817688, 1.626071810722351, 1.5256905555725098, 1.567556619644165, 1.53306245803833, 1.6122299432754517, 1.578892707824707, 1.4701775312423706, 1.465097188949585, 1.5174715518951416, 1.4741575717926025, 1.4330222606658936, 1.455223798751831, 1.4042460918426514, 1.4795918464660645, 1.486322283744812, 1.3788888454437256, 1.3751577138900757, 1.4494473934173584, 1.4213837385177612, 1.4102858304977417, 1.4215247631072998, 1.4720627069473267, 1.444352388381958, 1.45496666431427]","[0.40400001406669617, 0.48266667127609253, 0.5053333044052124, 0.5446666479110718, 0.5440000295639038, 0.5699999928474426, 0.5680000185966492, 0.5886666774749756, 0.5853333473205566, 0.5920000076293945, 0.5693333148956299, 0.5860000252723694, 0.6179999709129333, 0.6140000224113464, 0.6200000047683716, 0.621999979019165, 0.6333333253860474, 0.6346666812896729, 0.6433333158493042, 0.6420000195503235, 0.6320000290870667, 0.656000018119812, 0.6646666526794434, 0.6520000100135803, 0.6486666798591614, 0.6573333144187927, 0.6753333210945129, 0.6586666703224182, 0.6626666784286499, 0.6586666703224182]"
13,9,2015,0.6506602764129639,1.4439311027526855,30,245.93695449829102,"[2.4217774868011475, 2.069241762161255, 1.8940105438232422, 1.7801889181137085, 1.675842046737671, 1.601318120956421, 1.5345691442489624, 1.4912848472595215, 1.4322116374969482, 1.3731484413146973, 1.3133430480957031, 1.2603219747543335, 1.2324070930480957, 1.1699857711791992, 1.1447453498840332, 1.107033610343933, 1.0839134454727173, 1.0178965330123901, 1.022368311882019, 0.9690666198730469, 0.9391047954559326, 0.9238573312759399, 0.8897469639778137, 0.8759413957595825, 0.847331166267395, 0.813594400882721, 0.7898412346839905, 0.7868279218673706, 0.7587489485740662, 0.7327081561088562]","[0.30749958753585815, 0.3996993601322174, 0.44680139422416687, 0.49407050013542175, 0.5274761915206909, 0.56305330991745, 0.5809253454208374, 0.5954568386077881, 0.616335391998291, 0.632370114326477, 0.6509103178977966, 0.6752964854240417, 0.6858192682266235, 0.7070319056510925, 0.7118757367134094, 0.7284115552902222, 0.7310839891433716, 0.7566393613815308, 0.7548020482063293, 0.7768498659133911, 0.783363938331604, 0.7878737449645996, 0.7997327446937561, 0.8047435879707336, 0.8115918040275574, 0.8286287188529968, 0.840153694152832, 0.8393185138702393, 0.8438283205032349, 0.8595289587974548]","[2.190687894821167, 1.9630640745162964, 1.7573046684265137, 1.7093034982681274, 1.6107181310653687, 1.6587955951690674, 1.591127872467041, 1.5004286766052246, 1.4905747175216675, 1.4971439838409424, 1.4395140409469604, 1.4603205919265747, 1.433406949043274, 1.4017107486724854, 1.491839051246643, 1.5074900388717651, 1.3575750589370728, 1.433894395828247, 1.4023633003234863, 1.4413032531738281, 1.5060104131698608, 1.4310551881790161, 1.3678901195526123, 1.4270659685134888, 1.4807788133621216, 1.3701335191726685, 1.3821258544921875, 1.364395022392273, 1.3843896389007568, 1.4416931867599487]","[0.38733333349227905, 0.421999990940094, 0.49666666984558105, 0.515999972820282, 0.5360000133514404, 0.5413333177566528, 0.5486666560173035, 0.5933333039283752, 0.5993333458900452, 0.612666666507721, 0.6113333106040955, 0.6140000224113464, 0.6393333077430725, 0.6346666812896729, 0.6200000047683716, 0.6346666812896729, 0.6526666879653931, 0.6359999775886536, 0.6566666960716248, 0.6399999856948853, 0.624666690826416, 0.6473333239555359, 0.6586666703224182, 0.6626666784286499, 0.6473333239555359, 0.6833333373069763, 0.6713333129882812, 0.6806666851043701, 0.6679999828338623, 0.6693333387374878]"
13,10,942,0.6010404229164124,1.641254186630249,30,247.2947850227356,"[2.4160871505737305, 1.9550725221633911, 1.8134433031082153, 1.6826472282409668, 1.609456181526184, 1.533973217010498, 1.4624947309494019, 1.3997974395751953, 1.3581287860870361, 1.3078639507293701, 1.2495182752609253, 1.1959525346755981, 1.1754142045974731, 1.1303030252456665, 1.095713496208191, 1.065198302268982, 1.0255216360092163, 0.9848714470863342, 0.9509486556053162, 0.9323846101760864, 0.9177541136741638, 0.8691213726997375, 0.849839448928833, 0.8467702269554138, 0.8131202459335327, 0.7907835841178894, 0.7650554776191711, 0.7416162490844727, 0.7208765745162964, 0.7226138114929199]","[0.32069483399391174, 0.43394020199775696, 0.4805411696434021, 0.5274761915206909, 0.5490228533744812, 0.5792550444602966, 0.6001335978507996, 0.6260230541229248, 0.6413896679878235, 0.6517454385757446, 0.6741272807121277, 0.6966761350631714, 0.7071989178657532, 0.717220664024353, 0.7354267835617065, 0.748120903968811, 0.7638216018676758, 0.775680661201477, 0.7868715524673462, 0.7887088656425476, 0.7987306118011475, 0.8140972256660461, 0.8166026473045349, 0.818941056728363, 0.8311341404914856, 0.833806574344635, 0.8491731882095337, 0.8565224409103394, 0.8595289587974548, 0.8613662719726562]","[2.132603406906128, 1.9012795686721802, 1.7763394117355347, 1.6981936693191528, 1.653969407081604, 1.5984467267990112, 1.564603328704834, 1.5662314891815186, 1.483429193496704, 1.5293453931808472, 1.4207661151885986, 1.5134837627410889, 1.5111385583877563, 1.4784876108169556, 1.4706259965896606, 1.4285943508148193, 1.3741464614868164, 1.5071556568145752, 1.3553086519241333, 1.435222864151001, 1.3881598711013794, 1.419327974319458, 1.3768961429595947, 1.4010196924209595, 1.3113611936569214, 1.4581780433654785, 1.5861822366714478, 1.4286624193191528, 1.4168479442596436, 1.590895652770996]","[0.41466665267944336, 0.4573333263397217, 0.4986666738986969, 0.5166666507720947, 0.5246666669845581, 0.5460000038146973, 0.5633333325386047, 0.5786666870117188, 0.6046666502952576, 0.5913333296775818, 0.624666690826416, 0.6259999871253967, 0.612666666507721, 0.6079999804496765, 0.625333309173584, 0.6380000114440918, 0.6473333239555359, 0.6259999871253967, 0.6579999923706055, 0.6553333401679993, 0.656000018119812, 0.6420000195503235, 0.6620000004768372, 0.6700000166893005, 0.6833333373069763, 0.6513333320617676, 0.6233333349227905, 0.6693333387374878, 0.6766666769981384, 0.6320000290870667]"
20,1,893,0.6454581618309021,1.6015312671661377,30,342.0986042022705,"[2.383481502532959, 1.946485996246338, 1.78095543384552, 1.6589325666427612, 1.579298496246338, 1.4766350984573364, 1.4017034769058228, 1.3467353582382202, 1.289486050605774, 1.195130467414856, 1.1725103855133057, 1.1077018976211548, 1.075612187385559, 1.0403252840042114, 1.001017689704895, 0.9560413956642151, 0.9095499515533447, 0.8758202195167542, 0.8467232584953308, 0.7955080270767212, 0.7727580666542053, 0.7415149211883545, 0.7256643176078796, 0.7176744937896729, 0.6830534338951111, 0.6544539332389832, 0.6624945402145386, 0.625762403011322, 0.613006591796875, 0.5973471999168396]","[0.3226991891860962, 0.4337731897830963, 0.4947386085987091, 0.5308167934417725, 0.5655587315559387, 0.602304995059967, 0.6365458369255066, 0.6477367877960205, 0.6681142449378967, 0.6993485689163208, 0.710873544216156, 0.7362619042396545, 0.7391014099121094, 0.7543010115623474, 0.768498420715332, 0.780524492263794, 0.8020711541175842, 0.805411696434021, 0.8252881169319153, 0.8378152847290039, 0.8436612486839294, 0.8571906089782715, 0.8595289587974548, 0.8563554286956787, 0.8722231388092041, 0.8805745840072632, 0.8844162225723267, 0.8942708969116211, 0.8997828364372253, 0.9009520411491394]","[2.0774385929107666, 1.7928760051727295, 1.7227281332015991, 1.6495734453201294, 1.5085169076919556, 1.5189026594161987, 1.5816682577133179, 1.4751635789871216, 1.4768764972686768, 1.489371418952942, 1.4595657587051392, 1.4006251096725464, 1.4128391742706299, 1.4621485471725464, 1.375643253326416, 1.4769972562789917, 1.4939507246017456, 1.3902297019958496, 1.3586218357086182, 1.4463725090026855, 1.3786687850952148, 1.6107902526855469, 1.481218934059143, 1.3948380947113037, 1.3698548078536987, 1.499770998954773, 1.4267768859863281, 1.4115546941757202, 1.459394097328186, 1.447609543800354]","[0.3880000114440918, 0.4893333315849304, 0.49266666173934937, 0.5273333191871643, 0.6006666421890259, 0.593999981880188, 0.5833333134651184, 0.6153333187103271, 0.6240000128746033, 0.6299999952316284, 0.6359999775886536, 0.6433333158493042, 0.6439999938011169, 0.6466666460037231, 0.6693333387374878, 0.6499999761581421, 0.6506666541099548, 0.6613333225250244, 0.6700000166893005, 0.6539999842643738, 0.6773333549499512, 0.6359999775886536, 0.668666660785675, 0.6766666769981384, 0.6966666579246521, 0.6626666784286499, 0.6893333196640015, 0.6846666932106018, 0.6800000071525574, 0.6846666932106018]"
